-0.4560762,-0.01140851,-0.09807201
-0.4455799,0.02681548,-0.1004503
-0.3136548,0.02349694,-0.07797132
-0.4018839,-0.04356344,-0.1034663
-0.4652377,-0.04411584,-0.07162052
-0.4329746,0.03530357,-0.1004025
-0.4423591,0.03523505,-0.01206621
-0.4284882,0.07573894,0.03250784
-0.3625179,0.09925733,0.1212732
-0.339874,0.09425209,0.0846425
-0.4466832,0.1751939,-0.01440227
-0.2784269,0.2000525,-0.01259936
-0.4199501,0.2525539,0.01832552
-0.4450303,0.2365783,-0.006474747
-0.469193,0.2284706,-0.02578374
-0.4536171,0.2333971,0.01870825
-0.4369567,0.2454212,0.06461544
-0.4680642,0.1785325,0.1185495
-0.3690266,0.2823665,0.04979137
-0.0472087,-0.0355875,0.187262
-0.02921755,-0.01586682,0.1498558
-0.2976933,0.1940462,0.1531819
-0.2605751,0.1321363,0.1785688
-0.3020922,0.04574689,0.1208153
-0.2887082,0.01379068,0.1234593
-0.3387485,0.02070266,0.09106749
-0.306731,0.01795342,0.04603249
-0.2915053,0.04084457,0.002619473
-0.3020434,0.07996911,-0.0291394
-0.3738631,-0.05971469,-0.09242295
-0.2225672,-0.05635228,0.0778791
-0.08299307,-0.1184456,-0.05539244
-0.02649191,-0.0214892,-0.07751919
-0.1179611,0.05850194,0.0786666
-0.08874807,0.1317345,0.01495226
-0.08860114,0.0426901,-0.01134281
-0.1017054,-0.01111696,-0.02525417
-0.2128462,0.01954922,0.06040876
-0.1845062,0.07509167,0.1754372
-0.2348355,0.01337555,0.1291742
-0.2106608,0.07299788,0.144578
-0.194652,0.0852147,0.1813864
-0.1799293,0.08943454,0.1901343
-0.1281998,0.1108882,0.2369055
-0.1498171,0.01998041,0.2023388
-0.08707482,0.06070191,0.1116418
-0.1839971,-0.001957149,0.121696
-0.1322804,-0.1193035,0.1387597
-0.2096758,-0.04146327,0.08246393
-0.2063617,-0.06184196,0.01941063
