-0.4781815,0.1365435,-0.1497287
-0.5866926,0.07738719,-0.1471512
-0.4710427,0.1479198,-0.1714234
-0.4725494,-0.04077441,-0.1123336
-0.4787753,0.1580786,-0.1330627
-0.3901739,0.01844113,-0.1372661
-0.4429792,0.04639879,-0.07072846
-0.3806967,0.008887968,-0.07647862
-0.5321888,0.0487945,-0.02005974
-0.3672568,0.07870979,-0.003140609
-0.4039339,0.09439702,-0.0131412
-0.375488,0.03622622,0.01398914
-0.3817984,0.04610077,0.005124073
-0.3887617,0.05399524,0.04686489
-0.3647496,0.0619808,0.05609456
-0.3499404,0.05167807,0.07210554
-0.3456808,0.04458161,0.08501779
-0.3381,0.05319593,0.10159
-0.3233814,0.04483459,0.114979
-0.3229734,0.06644263,0.1366385
-0.3378307,0.04530045,0.1525275
-0.3111783,0.06335761,0.1690992
-0.2804554,0.08070922,0.1471058
-0.2462717,0.1005787,0.1141757
-0.2479284,-0.002429274,0.1837716
-0.2208416,-0.0369541,0.1860188
-0.2338392,0.03556598,0.2194361
-0.2558486,0.02573185,0.2599964
-0.1760361,0.04363915,0.2389788
-0.1897752,0.1238523,0.2197582
-0.1435548,-0.002053837,0.2557505
-0.1776171,0.172737,0.2475827
-0.2387237,0.1031285,0.3939382
-0.08702945,0.09055032,0.3056825
-0.1874124,0.1132511,0.4103381
-0.2029188,0.001201906,0.3673807
-0.1461988,0.1043493,0.3967392
-0.09323951,0.02827471,0.2816643
-0.02098227,0.008877955,0.3048626
-0.09255163,0.1513787,0.3818755
-0.1262957,0.1426442,0.3960463
-0.1291768,0.1357926,0.4747719
-0.06132484,0.1632332,0.4076415
-0.01710066,0.009658922,0.396062
-0.02266232,0.1064977,0.4435163
0.01896601,0.09295722,0.4409197
0.02549786,0.03373543,0.4582309
0.03308535,0.09170574,0.4888497
0.04327702,0.03368301,0.4782507
0.06739156,0.07552952,0.4653092
