-0.4923732,0.01150331,-0.05641207
-0.4921404,-0.0001360251,-0.009898832
-0.5112314,-0.01105624,0.04525908
-0.4561009,0.02988832,-0.03747562
-0.4613088,0.002051722,-0.0202691
-0.5493104,-0.02400122,0.02113859
-0.4371922,-0.0220302,0.06283721
-0.5411074,0.03495225,0.08964863
-0.4510775,0.05135596,0.06957934
-0.4863195,0.07734021,0.136497
-0.367587,0.1124672,0.02143743
-0.4069069,0.1622378,0.09694798
-0.4008994,0.1294718,0.1283402
-0.3777512,0.2103423,0.1273822
-0.4175154,0.1612377,0.1919882
-0.366736,0.1720829,0.2077384
-0.3580487,0.1501121,0.2373974
-0.3433081,0.1200073,0.2342484
-0.3205625,0.1019366,0.2570865
-0.3119251,0.07057058,0.2442134
-0.3115438,0.03020713,0.2424604
-0.3328125,-0.001409632,0.2004563
-0.3617964,-0.02515034,0.1579213
-0.3936387,-0.1145184,0.1416607
-0.2965092,0.01503004,0.09949423
-0.2781845,0.02026532,0.004025962
-0.2402391,-0.1675155,0.1727679
-0.25365,-0.08717663,0.03747462
-0.2769272,-0.225704,0.1385055
-0.1608157,-0.1005271,0.01174668
-0.2285187,-0.01063142,0.1587843
-0.1986853,-0.07880405,0.1743984
-0.07729127,-0.1038171,0.1103444
-0.2017014,-0.04404841,0.2119823
-0.08078126,-0.05112106,0.2052567
-0.1125709,-0.03642461,0.2266572
-0.09482738,0.001339737,0.2271954
-0.1115474,0.03404554,0.2211532
-0.1401596,0.04625824,0.2388105
-0.1549866,0.08278458,0.2560514
-0.1528291,0.1047044,0.2710473
-0.1345446,0.1334748,0.2922697
-0.1165569,0.1688091,0.2899133
-0.0860123,0.1829665,0.3034771
-0.04268871,0.1814156,0.2843979
-0.008816254,0.184508,0.2773997
0.002064678,0.156467,0.310055
-0.0348549,0.2103221,0.2066101
0.103008,0.1731938,0.202531
0.03156833,0.02472468,0.2701393
